1159224459347148800,2019-08-07 15:00:00,1.0
1159216832944848896,2019-08-07 15:00:00,1.0
1159208283036454912,2019-08-07 14:00:00,0.75
1159193704785014785,2019-08-07 13:00:00,1.5
1159177558497222656,2019-08-07 12:00:00,2.0
1159177385939353600,2019-08-07 12:00:00,0.5
1159162238663479296,2019-08-07 11:00:00,2.0
1159162202055512064,2019-08-07 11:00:00,2.0
1158917530041217025,2019-08-06 19:00:00,1.0
1158917385958461440,2019-08-06 19:00:00,1.0
1158906442818060288,2019-08-06 18:00:00,1.0
1158901664532717568,2019-08-06 18:00:00,1.0
1158891248146452480,2019-08-06 17:00:00,1.0
1158875949812764672,2019-08-06 16:00:00,1.5
1158864575917248519,2019-08-06 15:00:00,2.0
1158846895025840128,2019-08-06 14:00:00,3.5
1158840114602074112,2019-08-06 14:00:00,3.0
1158817627931738112,2019-08-06 12:00:00,4.0
1158191658820755456,2019-08-04 19:00:00,2.0
1158181222654156801,2019-08-04 18:00:00,2.0
1158166976138661888,2019-08-04 17:00:00,2.0
1158152519639416832,2019-08-04 16:00:00,2.0
1158135767232733184,2019-08-04 15:00:00,2.0
1158122638931193856,2019-08-04 14:00:00,2.0
1158105752210251777,2019-08-04 13:00:00,2.0
1158090720185442304,2019-08-04 12:00:00,2.0
1158075670561353728,2019-08-04 11:00:00,2.0
1158060109345390592,2019-08-04 10:00:00,2.5
1157820230652968960,2019-08-03 18:00:00,2.0
1157820177284657155,2019-08-03 18:00:00,2.0
1157807064472674304,2019-08-03 17:00:00,1.0
1157790136735694848,2019-08-03 16:00:00,1.5
1157775248508379136,2019-08-03 15:00:00,1.0
1157758718643068928,2019-08-03 14:00:00,2.0
1157745639419047936,2019-08-03 13:00:00,2.0
1157728870818185216,2019-08-03 12:00:00,3.0
1157713737073041409,2019-08-03 11:00:00,3.0
1157698446742048768,2019-08-03 10:00:00,2.5
1157457089171619840,2019-08-02 18:00:00,0.5
1157441847507079168,2019-08-02 17:00:00,0.75
1157428830832693248,2019-08-02 16:00:00,2.0
1157412193035358208,2019-08-02 15:00:00,2.0
1157397414388436992,2019-08-02 14:00:00,2.0
1157382184774197248,2019-08-02 13:00:00,2.5
1157366749324402689,2019-08-02 12:00:00,2.5
1157350475261337600,2019-08-02 11:00:00,2.5
1157095302928617472,2019-08-01 18:00:00,1.5
1157081855813750784,2019-08-01 17:00:00,1.5
1157066467751235584,2019-08-01 16:00:00,0.75
1157066430061273088,2019-08-01 16:00:00,0.75
1157061439485464578,2019-08-01 16:00:00,0.75
1157049180159766530,2019-08-01 15:00:00,1.5
1157034966993100801,2019-08-01 14:00:00,2.0
1157023276394147840,2019-08-01 13:00:00,2.0
1157004706666840064,2019-08-01 12:00:00,3.0
1156989349746995201,2019-08-01 11:00:00,2.5
1156702488960983042,2019-07-31 16:00:00,0.75
1156686590367764480,2019-07-31 15:00:00,1.5
1156671775045902336,2019-07-31 14:00:00,2.0
1156657954902253568,2019-07-31 13:00:00,2.0
1156641258980253696,2019-07-31 12:00:00,2.0
1156625842472046594,2019-07-31 11:00:00,1.5
1156369757836214273,2019-07-30 18:00:00,1.5
1156356191963893760,2019-07-30 17:00:00,1.5
1156342101090553856,2019-07-30 16:00:00,1.5
1156325070983159808,2019-07-30 15:00:00,2.0
1156311116324069376,2019-07-30 14:00:00,1.5
1156294378148601857,2019-07-30 13:00:00,1.5
1156279471739027456,2019-07-30 12:00:00,2.0
1156263540874862592,2019-07-30 11:00:00,2.0
1155646309388304384,2019-07-28 18:00:00,2.0
1155646098146353152,2019-07-28 18:00:00,2.0
1155645882986983425,2019-07-28 18:00:00,2.0
1155600120798277633,2019-07-28 15:00:00,1.5
1155585442621747204,2019-07-28 14:00:00,1.5
1155571352918622208,2019-07-28 13:00:00,1.0
1155555799650881536,2019-07-28 12:00:00,2.0
1155539594856714241,2019-07-28 11:00:00,2.5
1155524668918341632,2019-07-28 10:00:00,3.0
1155282721393922048,2019-07-27 18:00:00,1.5
1155267979392606208,2019-07-27 17:00:00,1.5
1155254220355846144,2019-07-27 16:00:00,1.5
1155239140851535872,2019-07-27 15:00:00,1.5
1155223714335584256,2019-07-27 14:00:00,2.0
1155207023811649536,2019-07-27 13:00:00,2.5
1155193048818565122,2019-07-27 12:00:00,3.0
1155178896041496576,2019-07-27 11:00:00,2.5
1155161247345590273,2019-07-27 10:00:00,3.0
1154920361927925760,2019-07-26 18:00:00,1.5
1154906158072623104,2019-07-26 17:00:00,0.75
1154890107016454144,2019-07-26 16:00:00,0.75
1154875778015752192,2019-07-26 15:00:00,1.5
1154870904536518658,2019-07-26 15:00:00,1.5
1154864117498306560,2019-07-26 14:00:00,2.0
1154863439514198016,2019-07-26 14:00:00,2.0
1154846508107227136,2019-07-26 13:00:00,1.5
1154845612044500992,2019-07-26 13:00:00,1.5
1154829424765702144,2019-07-26 12:00:00,1.5
1154815074655014912,2019-07-26 11:00:00,2.5
1154559329632002051,2019-07-25 18:00:00,0.75
1154542770008125440,2019-07-25 17:00:00,0.75
1154528135334879232,2019-07-25 16:00:00,1.5
1154514562810437633,2019-07-25 15:00:00,0.75
1154503152034435072,2019-07-25 14:00:00,1.5
1154499599844798464,2019-07-25 14:00:00,1.5
1154485672369168384,2019-07-25 13:00:00,1.5
1154468968926629889,2019-07-25 12:00:00,2.0
1154451471208865792,2019-07-25 11:00:00,1.5
1154451419052646401,2019-07-25 11:00:00,1.5
1154196926763433984,2019-07-24 18:00:00,1.0
1154186078837858304,2019-07-24 17:00:00,0.75
1154185581213077504,2019-07-24 17:00:00,0.75
